Usuario,Id Usuario,Numero seguidores,Numero seguidos,descripción del perfil,Texto,Id Tweet,Likes,Retweets,Fecha,Tipo,Localizacion,Objetivo,Fuente,Usuario original
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @astroehlein: Excellent Thought Experiment re #TortureReport http://t.co/kFJy6q7oKC http://t.co/P0GO3EirDo,545497166018777088,0,4162,2014-12-18 08:33:53+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,astroehlein
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,#Ruble looking relatively strong ahead of #putin presser -- 58 to dollar. Wonder how much that impression of stability is costing.,545486489812217856,3,12,2014-12-18 07:51:28+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,#putin likes to drop bombshells at staged events like these. Last year he released khordorkovsk. What this time?,545485131277160449,1,3,2014-12-18 07:46:04+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"It's the annual #putin press conference today. Olympics, Crimea, E.ukraine. sanctions, economy http://t.co/wbxfq4uwpj",545483857244327936,0,2,2014-12-18 07:41:00+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Check out my heavy duty analysis on #ruble crisis
http://t.co/xCqBvGy2YB",544911506530660352,2,5,2014-12-16 17:46:41+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Also Russia's Apple Store has closed ""for an upgrade"". The last ""upgrade"" saw price of iPhone 6 increase significantly #Russia",544910829616103424,2,4,2014-12-16 17:44:00+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"State news agency TASS reports that one of #Russia's biggest car dealerships, Major Auto, suspends new car sales due to #ruble devaluation",544909785582534657,3,5,2014-12-16 17:39:51+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Anyone know which is best app to monitor live currency rates? Mine not performing at this level,544830325575393280,1,0,2014-12-16 12:24:06+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Russians shouldn't worry. Everything will be ok - kremlin spokesman #russia #Crisis,544829652226019328,3,11,2014-12-16 12:21:26+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Every time I tweet an exchange rate, the Ruble plunges again. It's outpacing Twitter #Russia",544810868186578944,3,7,2014-12-16 11:06:47+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Despite dramatic interest rate hike, Russia Ruble resume its decline. New record low against dollar 66.6",544787714340847616,0,4,2014-12-16 09:34:47+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"While I was sleeping, #russia central bank raised interest rates by 6.5% to defend collapsing #Ruble.",544706645339930624,2,3,2014-12-16 04:12:39+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Ruble just popped through 100 to pound! Ok this isn't funny any more. #Russia,544539177678020609,2,4,2014-12-15 17:07:11+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"And to the pound, we are at a figure closer to the age of Stalin",544521806045282304,0,2,2014-12-15 15:58:09+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,The Russian ruble is going through floor. It's now 62 to dollar. Same age as #putin.,544521333951193090,4,21,2014-12-15 15:56:17+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @JohnBerman: Waiting for ""Time Person of The Year"" announcement.  Hope I win again!!!! (shared award in 2006 with...everyone)",542656993102954496,0,5,2014-12-10 12:28:03+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,JohnBerman
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Is the end near for #Putin? Check out this analysis on CNN  http://t.co/KkysOGQIdL,542604913080287232,2,3,2014-12-10 09:01:07+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"I didn't write the headline, but you get the idea. Check out my analysis of #Putin's world view
http://t.co/EOwpSREEx3",535768771492085760,2,6,2014-11-21 12:16:43+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#Putin: ""I didn’t go to breakfast or was it lunch? But by that point practically all our work was done,""",534723055764131840,2,0,2014-11-18 15:01:25+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"""I was surprised by the warmth with which they – ordinary people in the street – welcomed our delegation,"" - #Putin on #G20Brisbane",534722669661679616,1,1,2014-11-18 14:59:53+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#Putin on frosty #G20Brisbane: ""Don’t know how it was reported because I wasn’t here,  but Australians were very welcoming and very warm,""",534722383345889280,3,2,2014-11-18 14:58:45+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#putin won't leave #G20Brisbane early, despite reports, according to his spokesman.",533620324970270720,0,7,2014-11-15 13:59:34+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Will #putin get cold shoulder at #G20Brisbane. Check out our report:
http://t.co/F2gWWwA1D1",533579899253325825,0,2,2014-11-15 11:18:56+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @LanaLukash: 'Coala session' before the start of the #G20Brisbane http://t.co/EnnfsvspeO,533579536114671616,0,167,2014-11-15 11:17:29+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,LanaLukash
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,#Russia Emergency Situations Ministry insisting no danger from noxious gas shrouding #Moscow. Environmental Agency advises: No long walks.,531853923863506944,1,11,2014-11-10 17:00:31+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Toxic gas cloud has arrived in Moscow centre. Choked on way to studio. #Russia,531843010754265090,0,5,2014-11-10 16:17:09+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"After spending 10's of billions of dollars trying to support Ruble, Russia floats currency, reserves right to intervene whenever it wants.",531835901413179392,0,2,2014-11-10 15:48:54+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @BSchmeitzner: Toxic #gas in the air of #Moscow, a lot of theories on the source. My throat feels rough. *cough*",531827764073361408,0,10,2014-11-10 15:16:34+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,BSchmeitzner
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Toxic ""Rotten Egg"" gas escaped from oil facility on outskirts of Moscow -- Russian environmental officials. #BREAKING",531826694026702848,0,4,2014-11-10 15:12:19+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Plunge of Russia #ruble intensifies, amid sanctions, oil price decline, and central bank moves. Breached 45 to dollar this am, 72 to pound!",530310127937921025,5,8,2014-11-06 10:46:01+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#Ukraine defense ministry reports ""intensive movement of military equipment and troops from #Russia """,528900598788534272,4,33,2014-11-02 13:25:03+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"ME: You u accept Russian actions will determine if sanctions are lifted?
LAV: Laughs and walks away
#Russia",521976647063707649,1,2,2014-10-14 10:51:45+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"ME:Any expectations sanctions may soon be lifted?
LAV: Im not in business of expectations....",521976370021548032,1,1,2014-10-14 10:50:39+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Doorstepped Russian FM #Lavrov today with mixed results...,521975900393709569,0,1,2014-10-14 10:48:47+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#RUSSIA UPDATE: No peace prize for #Putin, #Snowden or @novaya_gazeta. Oh, and #Gorbachev just got discharged from hospital.",520503503677321216,0,2,2014-10-10 09:18:00+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @RaviCNN: @MaxFosterCNN I ended a few wars when I was 17, but they were on my PlayStation so the Nobel Committee overlooked me.",520502572667650048,0,4,2014-10-10 09:14:18+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,ravi_hiranand
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Astonishing to be awarded Nobel prize at just 17. #MalalaYousafzai,520500509229457408,10,15,2014-10-10 09:06:06+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,#BREAKING #nobelprize2014 about to be announced. Catch in now on #CNN,520498919856697344,0,1,2014-10-10 08:59:47+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"If @novaya_gazeta gets peace prize, will be a major slap in face for #Kremlin. If #Snowden gets it, not so much.",520494928766701568,0,2,2014-10-10 08:43:56+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @BigDogStar: @mchancecnn @CNN @novaya_gazeta Well, Putin actually did something to prevent the bombing of Syria and took Crimea for secu…",520493176038371328,0,1,2014-10-10 08:36:58+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,BigDogStar
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"You can watch #NobelPeacePrize announcement live here
https://t.co/mr5Km18Hb1",520492882726494208,1,2,2014-10-10 08:35:48+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"In #Russia news today #Putin, #Snowden, or @novaya_gazeta may get #Nobel PP, #Gorbachov reported to be hospitalized. Did I miss something?",520467558294913024,28,54,2014-10-10 06:55:10+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"EU official told me member states noted ""encouraging developments"" in peace process, and said situation to be reviewed in several weeks",516931637586976769,1,3,2014-09-30 12:44:41+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,EU OFFICIAL: SANCTIONS ON #RUSSIA TO REMAIN. STILL NO FULL IMPLEMENTATION OF #UKRAINE PEACE PLAN. #CNN,516931315007250432,1,2,2014-09-30 12:43:24+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Russia: West ignored #ISIS threat, failed to work with #Syria govt. Also, strikes not effective and not carried out by a broad coalition.",514800995663360000,3,17,2014-09-24 15:38:16+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,#Russia criticises US-led strikes on #ISIS http://t.co/m2vyaJVyhb,514800147193405440,0,1,2014-09-24 15:34:54+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#Syrian ambassador to #moscow  denies US air strikes coordinated with Damascus. Doesn't mean they weren't, though.
http://t.co/mRMPYWMJA1",514435806287888384,0,0,2014-09-23 15:27:08+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Thousands turned out for Moscow peace march http://t.co/Esk5jhzpt3,514013708587393024,2,0,2014-09-22 11:29:52+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @DarthPutinKGB: The world must not recognize this transparent &amp; fraud-free election whose result both parties accept. #indyref,512902155712606208,0,46,2014-09-19 09:52:57+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,DarthPutinKGB
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#russian radio casts doubt on legitimacy of #scottishindependence referendum. Quotes official saying voting not conducted in ""modern"" way.",512901367066009600,2,13,2014-09-19 09:49:49+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @MiddleEast_BRK: Meanwhile on planet #Russia ... #Scotland became an independent state. http://t.co/V1Ga2LNpfZ,512839298484559872,0,57,2014-09-19 05:43:11+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,JulianRoepcke
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,#Ukraine to screen civil servants for loyalty. Here's my report from July on this happening in #donbass http://t.co/A6O5gcwExe,512236443444711424,0,2,2014-09-17 13:47:39+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"How #Putin got his way in #Ukraine
http://t.co/90opK53VBh",511755681553465345,1,2,2014-09-16 05:57:17+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"So #EU went ahead with more sanctions, despite ceasefire, despite reported troop withdrawal. http://t.co/OybAO5XDwi",510059757227749376,2,9,2014-09-11 13:38:17+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Did #Putin have a point about those #Syria rebels? Lavrov says Russian warnings ignored until now,509994267436392449,0,3,2014-09-11 09:18:03+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Ever wondered how to provoke a Russian invasion? Here's one idea...
http://t.co/rzS9xzWuB7",509670178167472129,0,3,2014-09-10 11:50:14+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,More encouraging developments in Russian aviation industry -- proposal to make an airliner with China. Yay. http://t.co/9sPdeS709G,509669352388694017,1,2,2014-09-10 11:46:57+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,New Cold War may get darn sight colder this winter http://t.co/TYdazSxEkg,509668184040177664,0,1,2014-09-10 11:42:18+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"US airstrikes on #ISIS inside #Syria would be ""colossal shock"" and ""escalation"" Russia FM said Tuesday",509662155973853184,1,7,2014-09-10 11:18:21+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @jimsciutto: Breaking this am: POTUS open to ordering air strikes in #Syria against #ISIS, officials tell @CNN. No final decision",509661216240050176,0,30,2014-09-10 11:14:37+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,jimsciutto
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Ceasefire in force, #Russia pulled back troops, POW's released. Perfect timing for new #EU sanctions, no?",509661087974060033,3,2,2014-09-10 11:14:07+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"No many areas of agreement between Russians US these days. But, could IS bring them together?  http://t.co/7CuC37Clc9",509325971036844032,0,0,2014-09-09 13:02:28+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,One #MH17 conspiracy: it was really #MH370 stacked with corpses by CIA and crashed in #Ukraine to make #Russia look bad.,509325008871911424,1,2,2014-09-09 12:58:39+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#Russia says US airstrikes on ISIS in Syria would be ""shocking"", ""escalation""",509301329001721856,1,3,2014-09-09 11:24:33+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,No indication of any technical or operational issues on #MH17,509250989271298048,3,7,2014-09-09 08:04:31+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,REPORT: likely damage resulted in loss of structural integrity of aircraft leading to in-flight break up. #MH17 #BREAKING,509250028695977984,0,12,2014-09-09 08:00:42+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,#MH17 REPORT: aircraft penetrated by large number of high energy objects from outside #BREAKING,509249881354301440,50,143,2014-09-09 08:00:07+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Watch #cnn at top of hour for report on #mh17 crash. And watch this space.,509249495251824640,2,1,2014-09-09 07:58:35+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#MH17 report to be released in 15 mins. Will look at cause of crash, but not blame. #Ukriane #Russia",509245784744009729,44,97,2014-09-09 07:43:51+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @russian_market: Happy. Russian. Wedding. http://t.co/3fFvQVauHE,509066186030850048,0,62,2014-09-08 19:50:11+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,runews
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Has #russian threat to ban flights across vast airspace give #EU pause? Meanwhile fmr US amb's call for diplomacy. http://t.co/ie5CFRA0Xg,509057194869133313,2,5,2014-09-08 19:14:27+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Delay in sanctions ""to leave time for assessment of implementation of ceasefire"" -- EU statement #Russia",509055997105942529,1,2,2014-09-08 19:09:42+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#EU finally agrees new #Russia sanctions, but delays implementation for few days",509055260175118336,0,5,2014-09-08 19:06:46+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#Russia sanctions proposed amid fierce fighting, but being debated after ceasefire. Division inevitable.",509006337125392384,1,3,2014-09-08 15:52:22+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Clearly some debate at #EU over new raft of sanctions. Am told that ""a few"" member states have yet to approve measures. #Russia",509006031704584193,0,2,2014-09-08 15:51:09+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Great. The new YAK-242 will soon take to the skies. Awesome news. http://t.co/FrVwq3JHvc,508949733885640705,0,0,2014-09-08 12:07:27+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Oh no! Just when flying in #Russia was becoming tolerable, Moscow announces boost in local plane production.",508946542137720832,1,3,2014-09-08 11:54:46+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"If a single EU member state rejects the latest #Russia sanctions, the measures will not pass, btw.",508943126833414144,1,2,2014-09-08 11:41:11+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"EU officials say new #Russia sanction to be adopted this afternoon. Moscow vows to respond, possibly with ban on intl. flights over Russia.",508936759536017408,2,6,2014-09-08 11:15:53+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Btw, #Poroshenko says that one #NATO country has offered to supply him with precision-guided weapons,
http://t.co/hgR9b58l6p",508218585341505536,1,4,2014-09-06 11:42:07+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Good read on how #Russia has helped #NATO find a role.
http://t.co/Nxiyr7scWR",508063004173545472,2,2,2014-09-06 01:23:54+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"So what do we think of #NATOSummitUK? Show of force, or display of impotency?",507894855776092161,0,1,2014-09-05 14:15:44+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,#poroshenko about to give presser at #NATO,507894134498418688,0,2,2014-09-05 14:12:52+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @RusEmbassyUAE: #NATO's latest evidence of #Russian armor invading #Ukraine has been leaked! Seems to be the most convincing ever! http:…,507878688826748928,0,3209,2014-09-05 13:11:30+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,RusEmbassyUAE
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Peace for our time? #Ukraine agrees ceasefire with pro #Russia rebels, according to reports.",507878471561801728,0,1,2014-09-05 13:10:38+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Are we about to witness another #putin win in #Ukraine? Let's see who backed down. #Russia,507877110782758913,1,4,2014-09-05 13:05:13+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,#Putin plan called for #Ukraine troops to withdrawal beyond missile range of pop. Would leave pro-Russian rebels with big territory,507876573161062400,0,6,2014-09-05 13:03:05+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,#Ukraine prez says territorial integrity of country not up for negotiation. Waiting to see what territory he's left with after this.,507875167729504258,2,4,2014-09-05 12:57:30+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Looks like ceasefire deal may be imminent. Russian news agencies quoting sources.,507874708302204928,0,3,2014-09-05 12:55:40+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @DarthPutinKGB: I urge Ukraine to accept my 7 point plan to end the war i am not in.,507868526590570496,0,39,2014-09-05 12:31:07+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,DarthPutinKGB
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"So #NATO ready to assist #iraq if request is made, but unwilling to assist #Ukraine despite its pleas. Did u get that right?",507858638627954688,12,46,2014-09-05 11:51:49+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @GeneralBoles: Who's that little fella in the cockpit? @OliverBullough @Pawelmorski #NATOSummitUK http://t.co/Jssk8FO8fb,507857930079981569,0,18,2014-09-05 11:49:00+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,GeneralBoles
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#NATO reaffirms article 5, attack on one is attack on all. Too bad if you are #Ukraine",507856059269390336,2,4,2014-09-05 11:41:34+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Ceasefire talks for #Ukraine underway. May leave large areas of territory under rebel (ie Russian) control.,507855397248831488,0,3,2014-09-05 11:38:56+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#ukraine security official says 2000 Russian soldiers killed in conflict, citing intel.",507854723987546112,1,10,2014-09-05 11:36:16+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @JohnBerman: Phil had work done? RT @mchancecnn: In case any viewers wondering, @PhilBlackCNN not suddenly better looking. I'm new Mosco…",507812912006561792,0,1,2014-09-05 08:50:07+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,JohnBerman
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Sober analysis from @nytimes http://t.co/9aLmeJSe4o,507811736221540352,0,2,2014-09-05 08:45:27+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"In case any viewers wondering, @PhilBlackCNN not suddenly better looking. I'm new Moscow-based correspondent.",507809510883225600,9,4,2014-09-05 08:36:36+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Eloquent wake-up call from @edwardlucas. But will #NATO listen?
https://t.co/fCsPllG7OV",507807854611271680,0,1,2014-09-05 08:30:01+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"EU says readied new #russia sanctions, but if there's a ceasefire ""will decide whether to go forward"" . #Ukraine",507782921894105089,5,8,2014-09-05 06:50:57+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Despite words of support from #NATO, does #Ukraine have any option but accept peace terms in Minsk today?",507777240893886464,3,3,2014-09-05 06:28:22+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
